,numero_solicitacao,razaoSocial,nomeFantasia,cnpjSemTraco,maiorAtraso,margemBrutaAcumulada,percentualProtestos,primeiraCompra,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,status,definicaoRisco,diferencaPercentualRisco,percentualRisco,dashboardCorrelacao,valorAprovado,dataAprovadoEmComite,periodoBalanco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,intervaloFundacao,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito,dataAprovadoNivelAnalista
5522,5595,Declan Miller,Dr. Iain Morgan,RHSZ34833703148252,4,0.0,,2020-08-14T14:48:49,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,15000.0,,2019-12-31T00:00:00,1245630.0,277293.0,1351645.0,1087813.0,0.0,228523.0,908167.0,3119763.0,1367859.0,12.0,1751904.0,1989.0,Acima de 17 anos,100000.0,False,True,0.0,32400.0,2020-10-14T14:27:49
5524,5597,Ashley Williams,Trevor Harrison,GQVC42815559131948,43,0.4938083199,0.0,2016-04-08T00:00:00,0,0.0,170000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,-0.850199196547218,80000.0,,2019-12-31T03:00:00,1682920.0,13193.0,2711381.0,2469554.0,0.0,0.0,596395.0,2091376.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,100000.0,False,True,1.0,75900.0,2020-10-14T14:28:53
5525,5598,Mrs. Angela Allen,Fiona Wade,GYRT46573771077749,34,0.5988714477,0.0,2018-01-04T00:00:00,77,23566.75,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,-3e-16,35000.0,,,,,,,,,,2095209.0,0.0,12.0,0.0,2014.0,De 6 a 10 anos,50000.0,False,False,1.0,16200.0,2020-10-14T14:29:36
5526,5599,Geraldine James-Green,Anna Perkins,IGYR07692699924463,14,0.3718639226,0.0,2006-12-18T00:00:00,83,49782.66,120000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9107142857142856,0.0892857142857142,0.0,120000.0,,2019-06-30T03:00:00,9435669.0,4588904.0,10998944.0,5827998.0,0.0,3564197.0,3732325.0,11043266.0,4777806.0,6.0,6265460.0,1992.0,Acima de 17 anos,90000.0,False,False,0.949152378,218500.0,2020-10-14T14:30:26
5527,5600,Katherine Parkinson,Dr. Heather Buckley,AEEX22981940889566,0,0.3897621495,0.0,2009-04-03T00:00:00,4,4906.67,170000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,170000.0,,2019-12-31T03:00:00,11224090.0,738679.0,11529540.0,10790860.0,0.0,130000.0,805387.0,6812965.0,0.0,12.0,0.0,1972.0,Acima de 17 anos,1500000.0,False,False,1.0,895122.0,2020-10-14T14:31:10
5530,5603,Kayleigh Saunders,Josephine Webb,AXWP77730743321841,18,0.3756458677,0.0,2009-12-15T00:00:00,0,0.0,35000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5714285714285714,0.4285714285714285,-0.866025403784439,35000.0,,,,,,,,,,1258768.0,0.0,12.0,0.0,2001.0,Acima de 17 anos,80000.0,False,True,1.0,12420.0,2020-10-14T14:31:59
5531,5604,Kerry White,Joyce Jenkins,WXQQ32748369583942,27,0.4841274647,0.0,2016-11-11T00:00:00,34,3361.05,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,50000.0,,2019-12-31T00:00:00,11085982.0,1432873.0,12311578.0,10844976.0,16366.0,5395499.0,443099.0,20918829.0,0.0,12.0,0.0,2006.0,De 11 a 16 anos,110000.0,False,True,1.0,1830154.0,2020-10-14T14:52:47
5532,5605,Marc Thompson,Jack Ellis-Hawkins,OPER95401723782708,8,0.428657209,0.0,2020-05-25T00:00:00,6,28862.81,120000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,65000.0,,2020-07-31T00:00:00,1371965.0,326598.0,1371965.0,1045366.0,0.0,12023.0,84974.0,1881447.0,1423064.0,7.0,458383.0,2019.0,De 0 a 5 anos,150000.0,False,True,1.0,2640.0,2020-10-14T14:40:54
5533,5606,Leigh Hughes-Pearce,Annette Perkins,IJXE11538394396738,32,0.3787503216,0.0,2011-10-21T00:00:00,38,537860.61,1420000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.898075216001984,1420000.0,,2020-06-30T03:00:00,24354555.0,17332410.0,24714749.0,2876854.0,73114.0,8220439.0,12403295.0,43077966.0,13418412.0,6.0,29659554.0,2010.0,De 6 a 10 anos,500000.0,False,False,0.9963270695,1309188.0,2020-10-14T14:42:22
5534,5607,Teresa Smith,Toby Chambers,ADUP83414500874428,18,0.471510625,0.0,2018-07-06T00:00:00,29,35833.49,80000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6071428571428571,0.3928571428571428,0.866025403784439,80000.0,,2019-06-30T03:00:00,3147040.0,1313504.0,3340580.0,1452507.0,229848.0,2379793.0,440105.0,13839428.0,0.0,6.0,0.0,2014.0,De 6 a 10 anos,103900.0,False,True,1.0,116100.0,2020-10-14T14:43:29
5535,5608,Bethany Allen-Thomas,Dr. Kieran Morris,TVAI03236080886003,411,0.2932141791,0.0,2006-07-24T00:00:00,47,44094.17,100000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.8928571428571428,0.1071428571428571,-0.785408477489817,100000.0,,2019-12-31T03:00:00,3773721.0,1016003.0,4152165.0,2746154.0,0.0,559833.0,1008522.0,9372241.0,3626208.0,12.0,5746033.0,1984.0,Acima de 17 anos,500000.0,False,False,0.8866584856,162000.0,2020-10-14T14:45:32
5536,5609,Tracey Coles,Dr. Stephen Owen,RAFI17978916885239,0,0.0874219884,0.0,2016-07-13T00:00:00,84,21525.0,40000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.866025403784439,25000.0,,,,,,,,,,1272981.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,60000.0,False,False,1.0,16280.0,2020-10-14T14:46:28
5537,5610,Graham Harvey,Mr. Leon Wilkinson,AYLA06199962278666,105,0.2730283729,0.0,2007-02-05T00:00:00,11,2040.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.980137658099318,25000.0,,2020-06-30T00:00:00,5608271.0,2396177.0,7172311.0,1315495.0,0.0,96087.0,5313070.0,4527198.0,4525782.0,6.0,1416.0,2006.0,De 11 a 16 anos,500000.0,False,True,0.9801490393,5200.0,2020-10-14T14:47:09
5538,5611,Roger Power,Danny Bell,SDAC44325134254964,15,0.3258347962,0.0,2008-12-09T00:00:00,61,87987.8,140000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,100000.0,,2020-03-31T03:00:00,1731463.0,503166.0,1831204.0,1328037.0,0.0,649594.0,382485.0,1276949.0,383707.0,12.0,893242.0,2007.0,De 11 a 16 anos,900000.0,False,False,1.0,102600.0,2020-10-14T15:56:56
5539,5612,Barry Townsend,Yvonne Dixon,BMRG25491738276751,5,0.0,,2020-05-28T13:52:09,0,0.0,15000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5714285714285714,0.4285714285714285,0.0,5000.0,,,,,,,,,,668328.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,10000.0,False,True,0.0,3330.0,2020-10-14T14:32:54
5540,5613,Maria Page,Kayleigh Brown-Miles,YBWS47219833271323,24,0.4194070316,0.0,2009-05-30T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,-0.938084675051696,30000.0,,2019-12-31T00:00:00,779674.0,426601.0,815389.0,388787.0,0.0,476653.0,105972.0,4259578.0,1778396.0,12.0,2481182.0,1995.0,Acima de 17 anos,120000.0,False,True,0.9227030356,131731.0,2020-10-14T14:48:55
5541,5614,Claire Duncan,Shaun Fuller,EDNU54768140145746,56,0.0,,2015-01-02T16:30:56,0,0.0,45000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,0.376990758865583,35000.0,,2019-12-31T00:00:00,4057776.0,821066.0,4107344.0,1062085.0,57746.0,0.0,1779382.0,2818111.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,70000.0,False,False,0.0,22800.0,2020-10-14T14:50:03
5542,5615,Teresa Bell,Mr. Charlie Reed,IRCL98443337677617,0,0.4467048159,0.0,2020-08-24T00:00:00,0,3200.0,20000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,15000.0,,,,,,,,,,1705651.0,0.0,12.0,0.0,2015.0,De 0 a 5 anos,100000.0,False,False,1.0,69674.0,2020-10-14T14:50:55
5543,5616,Dr. Vanessa Bird,Anne Payne,GTPO06511661214973,25,0.3716760334,0.0,2012-12-21T00:00:00,63,176480.0,230000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,-0.866025403784439,210000.0,,2019-12-31T03:00:00,1930372.0,1155866.0,1937372.0,244364.0,0.0,0.0,923452.0,12123699.0,3323523.0,12.0,8800176.0,2008.0,De 11 a 16 anos,0.0,False,True,1.0,0.0,2020-10-14T14:51:56
5544,5617,Douglas Parker,Gillian Mason,BWJA72636159902734,9,0.4325313281,0.0,2016-10-07T00:00:00,0,0.0,70000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.866025403784439,10000.0,,,,,,,,,,1469048.0,635444.0,12.0,833604.0,2009.0,De 11 a 16 anos,30000.0,False,False,1.0,48622.0,2020-10-14T15:59:14
5545,5618,Suzanne Smith,Marian Day,AVAO63044598911311,14,0.5650457739,0.0,2019-12-17T00:00:00,42,118195.87,190000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,190000.0,,2019-12-31T03:00:00,40147679.0,40222591.0,56028277.0,15136282.0,15775862.0,14799137.0,23664583.0,120776175.0,33545891.0,12.0,87230284.0,2004.0,De 11 a 16 anos,3000000.0,False,True,1.0,4670447.0,2020-10-14T16:02:34
5547,5620,Jenna Newman,Mr. Jordan Doherty,ZGVB48105616306086,59,0.3230233289,0.0,2018-01-10T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 51 a 80 % - Alto,0.4464285714285714,0.5535714285714285,0.91683063384678,10000.0,,,,,,,,,,3300410.0,0.0,9.0,0.0,2015.0,De 0 a 5 anos,500000.0,False,True,1.0,0.0,2020-10-14T18:08:28
5548,5621,Ricky Kelly,Anne Welch-Campbell,OPNI24346853582080,5,0.0,,2019-01-29T14:11:28,0,0.0,2000000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,1300000.0,,2020-07-31T03:00:00,21343428.0,5580595.0,27542384.0,6411245.0,0.0,9527517.0,9352161.0,27102567.0,2801698.0,7.0,24300869.0,2012.0,De 6 a 10 anos,40000.0,False,False,0.0,405000.0,2020-10-14T19:34:07
5550,5623,Mrs. Joyce Palmer,Sarah Singh,NGUK12954301438508,0,0.3363405629,0.0,2017-08-07T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,15000.0,,,,,,,,,,480000.0,0.0,12.0,0.0,1997.0,Acima de 17 anos,5000.0,False,False,1.0,8800.0,2020-10-14T18:30:02
5552,5625,Joseph Bell,Leon Smith,BAAM35942968217300,5,0.6075732943,0.0,2018-06-06T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8214285714285714,0.1785714285714285,0.866025403784439,30000.0,,2020-03-31T03:00:00,60689927.0,37982344.0,77061830.0,0.0,11212484.0,24532711.0,15208175.0,26177587.0,7965993.0,3.0,18211594.0,1997.0,Acima de 17 anos,4770000.0,False,False,1.0,3234354.0,2020-10-14T18:50:53
5553,5626,Suzanne Smith,Marian Day,AVAO63044598911311,14,0.5650457739,0.0,2019-12-17T00:00:00,42,118195.87,211000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,211000.0,,2019-12-31T03:00:00,40147679.0,40222591.0,56028277.0,15136282.0,15775862.0,14799137.0,23664583.0,120776175.0,33545891.0,12.0,87230284.0,2004.0,De 11 a 16 anos,3000000.0,False,True,1.0,4670447.0,2020-10-14T19:00:06
5554,5627,Frank Roberts,Harriet Kirk,XJWA68169383682572,3,0.4371544344,0.0,2018-08-08T00:00:00,34,45000.0,500000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7678571428571428,0.2321428571428571,0.0,500000.0,,2019-12-31T03:00:00,12535745.0,12545802.0,13449460.0,740125.0,6368688.0,5641851.0,61367414.0,42940058.0,17956054.0,12.0,24984004.0,2015.0,De 0 a 5 anos,200000.0,False,False,1.0,2618442.0,2020-10-14T19:03:16
5555,5628,Chloe Watson-Buckley,Bryan Thomas-Woods,LOCM98868166996051,0,0.189886332,0.0,2019-08-30T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8392857142857142,0.1607142857142857,0.0,30000.0,,,,,,,,,,4255485.0,0.0,12.0,0.0,2012.0,De 6 a 10 anos,100000.0,False,False,1.0,153000.0,2020-10-14T20:37:32
5556,5629,Olivia Brown,Maureen Roberts,ZQZQ63822896328205,63,0.5350265072,0.0,2014-04-02T00:00:00,37,24315.0,80000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,-0.999985401916426,20000.0,,2019-12-31T03:00:00,1072944.0,227389.0,1673350.0,1445960.0,0.0,917929.0,60971.0,1837367.0,657225.0,12.0,1180142.0,2008.0,De 11 a 16 anos,400000.0,False,False,0.8736637432,104048.0,2020-10-14T20:38:33
5557,5630,Mr. Justin Barnett,Dr. Ross Allen,CQQA71724263249973,0,0.3640615613,0.0,2019-10-23T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.0,50000.0,,,,,,,,,,19485692.0,0.0,12.0,0.0,2003.0,Acima de 17 anos,40000.0,False,False,1.0,159100.0,2020-10-14T20:41:31
5558,5631,Ms. Denise Barton,Miss Jennifer Shepherd,WUQY63952329652822,0,0.0,0.0,2020-07-21T00:00:00,0,0.0,300000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7857142857142857,0.2142857142857142,0.0,180000.0,,2019-12-31T03:00:00,5603545.0,2982779.0,5630157.0,1514757.0,30000.0,3807684.0,1135100.0,10005174.0,7609652.0,12.0,2395522.0,2016.0,De 0 a 5 anos,600000.0,False,False,1.0,113921.0,2020-10-14T20:42:36
5559,5632,Mr. George Khan,Ms. Kirsty Powell,OEVH87729110003036,18,0.5940987451,0.0,2017-09-13T00:00:00,0,0.0,10000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5,0.4999999999999999,0.866025403784439,,,2018-12-31T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705892.0,0.0,12.0,0.0,2013.0,De 6 a 10 anos,110000.0,False,True,1.0,3960.0,
5560,5633,Claire Turner,Billy Barrett,JTRW36218876885399,279,0.3153470425,0.0,2013-01-31T00:00:00,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,-0.866025403784438,15000.0,,,,,,,,,,2403226.0,0.0,12.0,0.0,1998.0,Acima de 17 anos,40000.0,False,False,1.0,122100.0,2020-10-15T12:07:18
5561,5634,Jack Cross,Mr. Liam Power,GQVS98343585319439,0,0.0,0.0,,0,0.0,30000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.625,0.375,0.0,,,,,,,,,,,3775000.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,150000.0,False,True,0.0,9913.0,
5562,5635,Diane Archer,Louis Hunter,FHYA12754210149121,5,0.3898716055,0.0,2019-03-18T00:00:00,0,0.0,45000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8571428571428571,0.1428571428571428,0.866025403784439,45000.0,,,,,,,,,,5363450.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,1000000.0,False,False,1.0,199920.0,2020-10-15T14:03:47
5563,5636,Cameron Knight,Joyce Ward-Ali,JZZT76971385908755,0,0.4706897175,0.0,2019-03-18T00:00:00,0,0.0,60000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.866025403784438,25000.0,,2019-12-31T03:00:00,858695.0,353832.0,866828.0,512995.0,0.0,322162.0,41439.0,2058944.0,1299368.0,12.0,759576.0,2016.0,De 0 a 5 anos,100000.0,False,True,1.0,24000.0,2020-10-15T14:04:47
5565,5638,Bernard Burns,Peter Sutton,HGMY00748611802368,12,0.4274817554,0.0,2011-12-21T00:00:00,70,1005183.34,1700000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,1700000.0,,2020-04-30T03:00:00,28074087.0,9506082.0,32374979.0,22466956.0,0.0,14261822.0,0.0,22568218.0,7383915.0,4.0,15184303.0,2010.0,De 6 a 10 anos,0.0,False,False,1.0,8728464.0,2020-10-15T14:05:25
5566,5639,Mr. Kevin Clark,Mr. Brandon Davies,GSHZ23277827583812,6,0.4315224568,0.0,2017-01-19T00:00:00,42,41017.32,100000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6785714285714285,0.3214285714285714,-0.109207810966819,100000.0,,2020-03-31T03:00:00,1755916.0,1506236.0,1843983.0,12774.0,0.0,847958.0,685781.0,1792089.0,717666.0,3.0,1074423.0,2016.0,De 0 a 5 anos,850000.0,False,False,0.8210720736,89100.0,2020-10-15T14:07:28
5567,5640,Dr. Katy Campbell,Charles Harvey,EPTF32156145712225,0,0.4420691703,0.0,2020-04-07T00:00:00,0,3302.2,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6428571428571428,0.3571428571428571,0.0,15000.0,,,,,,,,,,6800762.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,88000.0,False,True,1.0,75900.0,2020-10-15T14:08:44
5569,5642,Jessica Anderson-Fuller,Mrs. Frances Buckley,HZJB07110281971580,3,0.4418016071,0.0,2019-09-26T00:00:00,21,1839.95,20000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,10000.0,,,,,,,,,,806670.0,0.0,12.0,0.0,2019.0,De 0 a 5 anos,99800.0,False,True,1.0,35200.0,2020-10-15T14:14:29
5570,5643,Kathryn Wright-Wilkinson,Oliver Hussain,UTOB67960509073806,15,0.0,,2010-08-19T12:03:10,0,0.0,500000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8392857142857142,0.1607142857142857,-0.866025403784439,0.0,,2020-06-30T03:00:00,221650688.0,148877617.0,766925041.0,341336350.0,24946199.0,69408579.0,76885171.0,559938205.0,178856383.0,6.0,381081822.0,1991.0,Acima de 17 anos,1000000.0,False,False,0.0,0.0,2020-10-15T14:13:48
5571,5644,Roger Franklin-Parker,Stacey Hamilton,XBKU21834714416547,13,0.0,,2013-04-30T11:53:52,0,0.0,35000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,35000.0,,,,,,,,,,3138226.0,0.0,12.0,0.0,2011.0,De 6 a 10 anos,10000.0,False,True,0.0,99000.0,2020-10-15T14:15:27
5572,5645,Mr. Hugh Patel,Wendy Glover,ERMV02831916774075,5,0.2135674693,0.0,2019-03-15T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7321428571428571,0.2678571428571428,0.0,50000.0,,,,,,,,,,4306097.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,150000.0,False,True,1.0,1620.0,2020-10-15T14:16:00
5573,5646,George Griffiths,Matthew White,IJRU15712446596979,0,0.3618428774,0.0,2020-06-10T00:00:00,0,3051.0,45000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.6964285714285714,0.3035714285714285,0.0,30000.0,,2019-12-31T03:00:00,729301.0,230574.0,790753.0,560179.0,16703.0,575712.0,93072.0,1037829.0,461359.0,12.0,576470.0,2013.0,De 6 a 10 anos,67800.0,False,True,1.0,123426.0,2020-10-15T17:37:02
5574,5647,Marie Norris-Farmer,Ms. Rosie Greenwood,LZBV14579065219302,0,0.4434504179,0.0,2018-01-22T00:00:00,0,65797.0,80000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7678571428571428,0.2321428571428571,0.0,50000.0,,2018-12-31T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1983.0,Acima de 17 anos,300000.0,False,False,1.0,7710770.0,2020-10-15T14:16:52
5576,5649,Dr. Alex Ward,Elaine Ford,ZKTF00706386875636,315,0.5308344846,0.0,2016-09-09T00:00:00,2,31464.0,600000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,600000.0,,2019-12-31T03:00:00,23738735.0,10912566.0,52408653.0,21912291.0,5977212.0,12457461.0,5986284.0,61508166.0,29743967.0,12.0,31764199.0,2005.0,De 11 a 16 anos,2000000.0,False,False,1.0,4645855.0,2020-10-15T14:18:30
5577,5650,Andrea Donnelly,Liam Harper,YUOY26007213593673,6,0.0,,2019-07-03T15:15:39,0,0.0,15000.0,ReprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,,,,,,,,,,,212634.0,0.0,12.0,0.0,2018.0,De 0 a 5 anos,50000.0,False,False,0.0,1320.0,
5578,5651,Diane Kent,Miss Janice Wells,TWGV89699737341797,3,0.4697247613,0.0,2019-11-29T00:00:00,26,16155.36,80000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.0,80000.0,,2019-12-31T03:00:00,2176924.0,824933.0,2923324.0,1851903.0,0.0,512506.0,1205365.0,16344297.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,34000.0,2020-10-15T17:38:10
5579,5652,Mrs. Elizabeth Ward,Roy Jones,YVZL06099775258297,3,0.0,,2019-06-25T10:15:06,0,0.0,15000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8392857142857142,0.1607142857142857,0.0,15000.0,,,,,,,,,,4426836.0,0.0,12.0,0.0,2010.0,De 6 a 10 anos,10000.0,False,False,0.0,14520.0,2020-10-15T17:38:47
5580,5653,Dr. Sophie Lowe,Dr. Vincent Forster,PEZH05055574836481,0,0.4445424059,0.0,2020-09-21T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6785714285714285,0.3214285714285714,0.0,15000.0,,,,,,,,,,33272317.0,0.0,10.0,0.0,2019.0,De 0 a 5 anos,100000.0,False,True,1.0,8100.0,2020-10-15T17:39:37
5581,5654,Miss Louise Evans,Dale Scott,KGBY45041252394286,3,0.521527343,0.0,2018-03-28T00:00:00,39,205163.37,150000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,0.0,150000.0,,2019-12-31T06:00:00,82761826.0,28571277.0,84342494.0,55771217.0,3579402.0,18042651.0,56893444.0,215155533.0,68069316.0,12.0,147086217.0,2018.0,De 0 a 5 anos,40200000.0,False,False,1.0,97000.0,2020-10-15T17:40:42
5582,5655,Dr. Dale Hughes,Diana Lewis,KYEC30750033896793,3,0.4549867866,0.0,2018-03-05T00:00:00,9,5913.34,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.2499999999999999,0.0,50000.0,,2019-12-31T00:00:00,3276439.0,7385.0,4493595.0,4486210.0,0.0,1375478.0,694029.0,4424219.0,3493398.0,12.0,930821.0,2017.0,De 0 a 5 anos,150000.0,False,True,1.0,2430.0,2020-10-15T17:41:35
5583,5656,Ashley Johnson,Connor Cox,BTXK71717619669732,17,0.3947425017,0.0,2007-10-11T00:00:00,25,771227.83,2500000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.8035714285714285,0.1964285714285714,-0.837095153666375,2500000.0,,2020-06-30T03:00:00,39549268.0,15287028.0,43189402.0,21501062.0,0.0,20084746.0,16284167.0,52035308.0,23405365.0,6.0,28629943.0,2004.0,De 11 a 16 anos,10000000.0,False,False,0.999998784,10386604.0,2020-10-15T19:23:23
5584,5657,Jill Shah,Catherine John-Young,KHSE54280264956283,3,0.4533904213,0.0,2019-01-11T00:00:00,0,0.0,30000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.75,0.25,0.0,30000.0,,,,,,,,,,1781956.0,0.0,12.0,0.0,2002.0,Acima de 17 anos,510000.0,False,True,1.0,2640.0,2020-10-15T19:25:09
5585,5658,Mr. Howard Smith,Mr. Anthony Barnes,RDKD17877594488454,0,0.602029017,0.0,2020-05-22T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,0.0,10000.0,,2020-06-30T00:00:00,195176.0,363970.0,204556.0,77274.0,0.0,110771.0,15489.0,407559.0,75064.0,12.0,332495.0,2016.0,De 0 a 5 anos,95400.0,False,False,1.0,7920.0,2020-10-15T19:26:13
5587,5660,Nicola Turnbull,Hazel Dennis,XYOK79084874197647,3,0.2994522306,0.0,2018-10-10T00:00:00,0,0.0,10000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.5357142857142857,0.4642857142857142,0.0,5000.0,,,,,,,,,,64442.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,94000.0,False,True,1.0,2640.0,2020-10-15T20:09:53
5588,5661,Leigh Taylor,Mrs. Janet Higgins,TENN67023289154724,6,0.4862709731,0.0,2017-07-11T00:00:00,30,12150.36,100000.0,EmAnaliseDocumentacao,De 51 a 80 % - Alto,0.4821428571428571,0.5178571428571428,0.0,,,2018-12-31T02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095003.0,0.0,12.0,0.0,2017.0,De 0 a 5 anos,20000.0,False,True,1.0,6660.0,
5589,5662,Andrea Peacock,Duncan Patel,MJIJ35078764020385,0,0.3865250965,0.0,2019-04-10T00:00:00,0,0.0,55000.0,AprovadoAnalista,De 0 a 10 % - Muito Baixo,0.9642857142857142,0.0357142857142857,0.0,35000.0,,2019-12-31T03:00:00,692247.0,31880.0,963132.0,931252.0,0.0,0.0,0.0,2220002.0,0.0,12.0,0.0,2009.0,De 11 a 16 anos,100000.0,False,False,1.0,6400.0,2020-10-15T21:13:43
5590,5663,Jodie Booth-Cunningham,Nathan Jones,UJUZ09374086850480,36,0.4250424607,0.0,2009-02-13T00:00:00,0,0.0,50000.0,AprovadoAnalista,De 11 a 30 % - Baixo,0.7142857142857142,0.2857142857142857,0.931745050174331,15000.0,,2020-09-30T00:00:00,10851586.0,5402825.0,10853307.0,1996664.0,21706.0,6989867.0,3874713.0,10187376.0,4937567.0,9.0,5249809.0,2006.0,De 11 a 16 anos,100000.0,False,False,1.0,0.0,2020-10-15T21:16:50
5591,5664,Kelly Baxter,Dr. Pauline Stewart,ZFKA70203512888324,4,0.3569211716,0.0,2019-02-06T00:00:00,15,43239.01,100000.0,AprovadoAnalista,De 31 a 50 % - Médio,0.6607142857142857,0.3392857142857142,0.866025403784439,100000.0,,2019-12-31T03:00:00,6920082.0,1341783.0,7158052.0,4571225.0,330348.0,2762682.0,1447380.0,4013625.0,2213421.0,12.0,1800204.0,2017.0,De 0 a 5 anos,100000.0,False,True,1.0,59400.0,2020-10-15T21:19:13
